date,geo,sales_value,sales_units
2024-10-07,DMA_003,40302.56,769
2024-10-07,DMA_004,45955.05,900
2024-10-07,DMA_005,56983.7,1090
2024-10-07,DMA_006,59896.93,1251
2024-10-07,DMA_007,64665.49,1431
2024-10-07,DMA_008,68010.58,1459
2024-10-07,DMA_009,84608.98,1648
2024-10-07,DMA_010,82284.7,1497
2024-10-08,DMA_001,29198.35,602
2024-10-08,DMA_002,33658.62,708
2024-10-08,DMA_003,33691.94,700
2024-10-08,DMA_004,44654.25,828
2024-10-08,DMA_005,53831.92,1044
2024-10-08,DMA_006,62726.9,1210
2024-10-08,DMA_007,69651.27,1420
2024-10-08,DMA_008,68631.21,1394
2024-10-08,DMA_009,80331.97,1478
2024-10-08,DMA_010,90386.52,1728
2024-10-09,DMA_001,30363.35,628
2024-10-09,DMA_002,35075.92,706
2024-10-09,DMA_003,43078.82,893
2024-10-09,DMA_004,47131.23,932
2024-10-09,DMA_005,55448.78,1035
2024-10-09,DMA_006,59743.73,1099
2024-10-09,DMA_007,59549.1,1247
2024-10-09,DMA_008,68969.26,1455
2024-10-09,DMA_009,74620.85,1357
2024-10-09,DMA_010,85567.2,1830
2024-10-10,DMA_001,29068.82,532
2024-10-10,DMA_002,35314.01,735
2024-10-10,DMA_003,40104.73,801
2024-10-10,DMA_004,49061.99,966
2024-10-10,DMA_005,50760.09,924
2024-10-10,DMA_006,60453.19,1294
2024-10-10,DMA_007,66982.06,1419
2024-10-10,DMA_008,67821.77,1272
2024-10-10,DMA_009,83776.73,1554
2024-10-10,DMA_010,85947.3,1728
2024-10-11,DMA_001,26963.1,500
2024-10-11,DMA_002,32386.75,608
2024-10-11,DMA_003,41077.58,784
2024-10-11,DMA_004,43501.8,904
2024-10-11,DMA_005,51978.66,1033
2024-10-11,DMA_006,60949.9,1245
2024-10-11,DMA_007,63414.09,1249
2024-10-11,DMA_008,70952.02,1316
2024-10-11,DMA_009,79289.53,1613
2024-10-11,DMA_010,86312.44,1583
2024-10-12,DMA_001,31463.99,698
2024-10-12,DMA_002,35802.43,779
2024-10-12,DMA_003,43635.56,862
2024-10-12,DMA_004,51220.69,1090
2024-10-12,DMA_005,62953.69,1184
2024-10-12,DMA_006,68826.05,1317
2024-10-12,DMA_007,73896.22,1529
2024-10-12,DMA_008,80351.36,1557
2024-10-12,DMA_009,90484.71,1741
2024-10-12,DMA_010,97375.29,2014
2024-10-13,DMA_001,33513.82,719
2024-10-13,DMA_002,40351.93,755
2024-10-13,DMA_003,46078.3,994
2024-10-13,DMA_004,57498.67,1079
2024-10-13,DMA_005,56898.43,1036
2024-10-13,DMA_006,65953.4,1290
2024-10-13,DMA_007,72886.68,1424
2024-10-13,DMA_008,82925.69,1584
2024-10-13,DMA_009,86174.72,1639
2024-10-13,DMA_010,93847.33,1966
2024-10-14,DMA_001,30131.94,652
2024-10-14,DMA_002,35145.52,698
2024-10-14,DMA_003,39842.39,873
2024-10-14,DMA_004,48443.15,1001
2024-10-14,DMA_005,52539.2,1103
2024-10-14,DMA_006,62848.12,1379
2024-10-14,DMA_007,67453.09,1269
2024-10-14,DMA_008,67011.72,1431
2024-10-14,DMA_009,75665.04,1491
2024-10-14,DMA_010,82111.58,1628
2024-10-15,DMA_001,28993.53,551
2024-10-15,DMA_002,33870.63,674
2024-10-15,DMA_003,37739.91,689
2024-10-15,DMA_004,49274.48,1027
2024-10-15,DMA_005,56643.6,1033
2024-10-15,DMA_006,61495.27,1172
2024-10-15,DMA_007,62835.14,1243
2024-10-15,DMA_008,74843.54,1433
2024-10-15,DMA_009,78667.39,1715
2024-10-15,DMA_010,93406.83,1907
2024-10-16,DMA_001,28956.02,533
2024-10-16,DMA_002,33571.26,621
2024-10-16,DMA_003,36858.68,693
2024-10-16,DMA_004,46299.14,931
2024-10-16,DMA_005,51681.21,956
2024-10-16,DMA_006,63875.65,1175
2024-10-16,DMA_007,67495.81,1301
2024-10-16,DMA_008,68245.82,1432
2024-10-16,DMA_009,77743.26,1456
2024-10-16,DMA_010,84100.37,1746
2024-10-17,DMA_001,27469.41,578
2024-10-17,DMA_002,34517.26,687
2024-10-17,DMA_003,42793.38,849
2024-10-17,DMA_004,46570.52,888
2024-10-17,DMA_005,54916.39,1104
2024-10-17,DMA_006,60659.05,1275
2024-10-17,DMA_007,66168.13,1451
2024-10-17,DMA_008,71274.07,1426
2024-10-17,DMA_009,78490.36,1526
2024-10-17,DMA_010,86249.23,1588
2024-10-18,DMA_001,28243.59,624
2024-10-18,DMA_002,36066.49,661
2024-10-18,DMA_003,42546.89,885
2024-10-18,DMA_004,46048.22,927
2024-10-18,DMA_005,57262.78,1192
2024-10-18,DMA_006,59399.48,1272
2024-10-18,DMA_007,68669.18,1412
2024-10-18,DMA_008,74150.75,1521
2024-10-18,DMA_009,85232.21,1590
2024-10-18,DMA_010,82227.07,1738
2024-10-19,DMA_001,29312.3,560
2024-10-19,DMA_002,37490.26,780
2024-10-19,DMA_003,45967.58,903
2024-10-19,DMA_004,52734.24,1060
2024-10-19,DMA_005,57954.91,1236
2024-10-19,DMA_006,62951.62,1338
2024-10-19,DMA_007,73923.73,1454
2024-10-19,DMA_008,85643.72,1679
2024-10-19,DMA_009,79764.86,1647
2024-10-19,DMA_010,96354.84,1762
2024-10-20,DMA_001,31841.16,693
2024-10-20,DMA_002,40949.43,828
2024-10-20,DMA_003,45813.16,944
2024-10-20,DMA_004,45802.9,860
2024-10-20,DMA_005,63132.87,1159
2024-10-20,DMA_006,67278.47,1363
2024-10-20,DMA_007,77608.54,1442
2024-10-20,DMA_008,79035.29,1697
2024-10-20,DMA_009,87377.76,1836
2024-10-20,DMA_010,96132.34,1795
2024-10-21,DMA_001,26829.41,548
2024-10-21,DMA_002,38739.01,848
2024-10-21,DMA_003,42803.58,831
2024-10-21,DMA_004,47434.45,974
2024-10-21,DMA_005,55811.21,1141
2024-10-21,DMA_006,64821.61,1371
2024-10-21,DMA_007,70826.01,1381
2024-10-21,DMA_008,66503.03,1346
2024-10-21,DMA_009,80490.62,1537
2024-10-21,DMA_010,86319.83,1775
2024-10-22,DMA_001,29081.77,594
2024-10-22,DMA_002,34509.72,674
2024-10-22,DMA_003,41275.22,823
2024-10-22,DMA_004,46024.34,897
2024-10-22,DMA_005,50014.12,968
2024-10-22,DMA_006,59760.27,1269
2024-10-22,DMA_007,68834.91,1501
2024-10-22,DMA_008,70616.07,1512
2024-10-22,DMA_009,78745.9,1714
2024-10-22,DMA_010,82304.19,1606
2024-10-23,DMA_001,27761.54,611
2024-10-23,DMA_002,35099.26,682
2024-10-23,DMA_003,41408.58,903
2024-10-23,DMA_004,42782.67,877
2024-10-23,DMA_005,52568.93,1019
2024-10-23,DMA_006,62709.1,1196
2024-10-23,DMA_007,69860.08,1389
2024-10-23,DMA_008,70481.92,1458
2024-10-23,DMA_009,76544.61,1601
2024-10-23,DMA_010,83506.45,1716
2024-10-24,DMA_001,28867.54,536
2024-10-24,DMA_002,35995.07,773
2024-10-24,DMA_003,37756.94,701
2024-10-24,DMA_004,50019.37,1037
2024-10-24,DMA_005,50875.81,1050
2024-10-24,DMA_006,65256.12,1406
2024-10-24,DMA_007,65432.44,1355
2024-10-24,DMA_008,71715.45,1421
2024-10-24,DMA_009,77570.01,1623
2024-10-24,DMA_010,89742.01,1820
2024-10-25,DMA_001,26598.16,572
2024-10-25,DMA_002,36603.1,683
2024-10-25,DMA_003,38398.12,708
2024-10-25,DMA_004,49741.18,912
2024-10-25,DMA_005,54474.18,1144
2024-10-25,DMA_006,59159.73,1140
2024-10-25,DMA_007,68852.83,1458
2024-10-25,DMA_008,71272.92,1573
2024-10-25,DMA_009,78616.7,1680
2024-10-25,DMA_010,81063.04,1647
2024-10-26,DMA_001,30294.98,555
2024-10-26,DMA_002,36282.91,791
2024-10-26,DMA_003,48480.05,991
2024-10-26,DMA_004,52887.29,964
2024-10-26,DMA_005,60506.2,1239
2024-10-26,DMA_006,66723.15,1298
2024-10-26,DMA_007,74979.22,1412
2024-10-26,DMA_008,83690.01,1763
2024-10-26,DMA_009,87750.67,1938
2024-10-26,DMA_010,87524.62,1764
2024-10-27,DMA_001,30190.56,586
2024-10-27,DMA_002,41416.65,873
2024-10-27,DMA_003,50741.7,1021
2024-10-27,DMA_004,59535.0,1153
2024-10-27,DMA_005,60730.47,1182
2024-10-27,DMA_006,65085.06,1277
2024-10-27,DMA_007,71442.6,1369
2024-10-27,DMA_008,87509.17,1692
2024-10-27,DMA_009,89349.85,1680
2024-10-27,DMA_010,90867.01,1822
2024-10-28,DMA_001,28864.12,608
2024-10-28,DMA_002,34591.46,663
2024-10-28,DMA_003,41380.96,816
2024-10-28,DMA_004,47570.02,1032
2024-10-28,DMA_005,51468.89,974
2024-10-28,DMA_006,55699.15,1235
2024-10-28,DMA_007,70268.89,1291
2024-10-28,DMA_008,69871.03,1543
2024-10-28,DMA_009,80121.13,1576
2024-10-28,DMA_010,91878.43,1871
2024-10-29,DMA_001,26587.66,546
2024-10-29,DMA_002,33832.92,627
2024-10-29,DMA_003,40086.22,757
2024-10-29,DMA_004,50514.14,947
2024-10-29,DMA_005,53961.03,1081
2024-10-29,DMA_006,60137.58,1273
2024-10-29,DMA_007,71451.7,1415
2024-10-29,DMA_008,67835.82,1248
2024-10-29,DMA_009,76150.73,1690
2024-10-29,DMA_010,77245.56,1613
2024-10-30,DMA_001,29351.97,627
2024-10-30,DMA_002,36123.25,658
2024-10-30,DMA_003,37612.56,719
2024-10-30,DMA_004,46278.83,906
2024-10-30,DMA_005,57325.88,1119
2024-10-30,DMA_006,59525.36,1088
2024-10-30,DMA_007,67340.65,1309
2024-10-30,DMA_008,78254.35,1558
2024-10-30,DMA_009,87390.08,1847
2024-10-30,DMA_010,83913.22,1753
2024-10-31,DMA_001,28482.33,526
2024-10-31,DMA_002,32145.84,588
2024-10-31,DMA_003,39731.02,798
2024-10-31,DMA_004,46099.75,904
2024-10-31,DMA_005,48405.73,929
2024-10-31,DMA_006,59792.4,1277
2024-10-31,DMA_007,65793.4,1326
2024-10-31,DMA_008,73647.61,1550
2024-10-31,DMA_009,84783.34,1548
2024-10-31,DMA_010,84280.37,1655
2024-11-01,DMA_001,22059.59,439
2024-11-01,DMA_002,26750.13,525
2024-11-01,DMA_003,33374.9,734
2024-11-01,DMA_004,41812.88,915
2024-11-01,DMA_005,44627.76,841
2024-11-01,DMA_006,51294.9,989
2024-11-01,DMA_007,51409.7,1028
2024-11-01,DMA_008,59986.86,1110
2024-11-01,DMA_009,62299.88,1319
2024-11-01,DMA_010,70099.67,1400
2024-11-02,DMA_001,27656.88,536
2024-11-02,DMA_002,29594.41,578
2024-11-02,DMA_003,36216.75,730
2024-11-02,DMA_004,45165.99,830
2024-11-02,DMA_005,52739.3,1008
2024-11-02,DMA_006,57393.09,1134
2024-11-02,DMA_007,63393.31,1267
2024-11-02,DMA_008,67346.55,1453
2024-11-02,DMA_009,67793.88,1491
2024-11-02,DMA_010,84118.21,1735
2024-11-03,DMA_001,27083.49,551
2024-11-03,DMA_002,31254.22,599
2024-11-03,DMA_003,36680.81,732
2024-11-03,DMA_004,44998.98,880
2024-11-03,DMA_005,46362.17,969
2024-11-03,DMA_006,49141.75,929
2024-11-03,DMA_007,62126.35,1259
2024-11-03,DMA_008,62682.62,1233
2024-11-03,DMA_009,65797.75,1293
2024-11-03,DMA_010,81693.0,1696
2024-11-04,DMA_001,23138.24,469
2024-11-04,DMA_002,25259.46,475
2024-11-04,DMA_003,32652.04,721
2024-11-04,DMA_004,39288.15,789
2024-11-04,DMA_005,41552.28,884
2024-11-04,DMA_006,48657.63,1061
2024-11-04,DMA_007,51775.79,1096
2024-11-04,DMA_008,58393.22,1133
2024-11-04,DMA_009,64189.05,1399
2024-11-04,DMA_010,69990.6,1450
2024-11-05,DMA_001,23241.64,476
2024-11-05,DMA_002,29252.08,532
2024-11-05,DMA_003,37647.12,737
2024-11-05,DMA_004,40078.35,841
2024-11-05,DMA_005,41993.43,918
2024-11-05,DMA_006,49579.33,1033
2024-11-05,DMA_007,57181.06,1252
2024-11-05,DMA_008,57968.64,1276
2024-11-05,DMA_009,71033.59,1298
2024-11-05,DMA_010,68532.09,1429
2024-11-06,DMA_001,24332.99,533
2024-11-06,DMA_002,28815.91,612
2024-11-06,DMA_003,35156.98,671
2024-11-06,DMA_004,38507.4,725
2024-11-06,DMA_005,42228.13,801
2024-11-06,DMA_006,47220.92,881
2024-11-06,DMA_007,53287.47,982
2024-11-06,DMA_008,61470.77,1122
2024-11-06,DMA_009,63390.53,1346
2024-11-06,DMA_010,72082.75,1519
2024-11-07,DMA_001,23048.46,434
2024-11-07,DMA_002,28284.5,600
2024-11-07,DMA_003,34815.69,665
2024-11-07,DMA_004,37159.41,758
2024-11-07,DMA_005,43327.58,917
2024-11-07,DMA_006,51919.54,1095
2024-11-07,DMA_007,52614.13,1140
2024-11-07,DMA_008,58490.96,1258
2024-11-07,DMA_009,67946.56,1464
2024-11-07,DMA_010,68056.57,1375
2024-11-08,DMA_001,22490.38,483
2024-11-08,DMA_002,26564.77,551
2024-11-08,DMA_003,34102.29,749
2024-11-08,DMA_004,38293.83,708
2024-11-08,DMA_005,45104.53,949
2024-11-08,DMA_006,53620.28,1167
2024-11-08,DMA_007,55904.85,1133
2024-11-08,DMA_008,63714.33,1275
2024-11-08,DMA_009,61935.17,1322
2024-11-08,DMA_010,63230.86,1221
2024-11-09,DMA_001,24587.3,492
2024-11-09,DMA_002,29843.84,544
2024-11-09,DMA_003,35247.22,682
2024-11-09,DMA_004,42802.89,909
2024-11-09,DMA_005,49809.32,1091
2024-11-09,DMA_006,56594.39,1184
2024-11-09,DMA_007,63465.74,1192
2024-11-09,DMA_008,65559.64,1222
2024-11-09,DMA_009,73040.98,1456
2024-11-09,DMA_010,76238.38,1530
2024-11-10,DMA_001,26204.23,566
2024-11-10,DMA_002,31497.32,637
2024-11-10,DMA_003,34927.57,731
2024-11-10,DMA_004,44766.54,854
2024-11-10,DMA_005,50914.82,933
2024-11-10,DMA_006,57920.62,1210
2024-11-10,DMA_007,61740.82,1273
2024-11-10,DMA_008,61951.09,1335
2024-11-10,DMA_009,70521.21,1372
2024-11-10,DMA_010,82788.22,1590
2024-11-11,DMA_001,24791.93,472
2024-11-11,DMA_002,27470.97,519
2024-11-11,DMA_003,33187.76,684
2024-11-11,DMA_004,41781.47,856
2024-11-11,DMA_005,40097.48,853
2024-11-11,DMA_006,48448.99,921
2024-11-11,DMA_007,52886.41,1065
2024-11-11,DMA_008,58754.25,1244
2024-11-11,DMA_009,73742.56,1385
2024-11-11,DMA_010,66001.01,1247
2024-11-12,DMA_001,22737.84,424
2024-11-12,DMA_002,28611.98,626
2024-11-12,DMA_003,33944.61,631
2024-11-12,DMA_004,38190.05,764
2024-11-12,DMA_005,45660.57,988
2024-11-12,DMA_006,47909.88,927
2024-11-12,DMA_007,53188.04,1039
2024-11-12,DMA_008,66819.41,1292
2024-11-12,DMA_009,62878.73,1376
2024-11-12,DMA_010,71537.73,1303
2024-11-13,DMA_001,22578.7,429
2024-11-13,DMA_002,29912.19,664
2024-11-13,DMA_003,33587.03,677
2024-11-13,DMA_004,38694.21,738
2024-11-13,DMA_005,40000.4,757
2024-11-13,DMA_006,50919.01,968
2024-11-13,DMA_007,55598.09,1062
2024-11-13,DMA_008,64126.62,1204
2024-11-13,DMA_009,63756.81,1243
2024-11-13,DMA_010,61702.27,1237
2024-11-14,DMA_001,22735.0,429
2024-11-14,DMA_002,29028.8,608
2024-11-14,DMA_003,33365.43,692
2024-11-14,DMA_004,40526.4,748
2024-11-14,DMA_005,45356.79,908
2024-11-14,DMA_006,51572.72,1069
2024-11-14,DMA_007,57750.38,1158
2024-11-14,DMA_008,59786.63,1182
2024-11-14,DMA_009,67831.91,1442
2024-11-14,DMA_010,70418.99,1551
2024-11-15,DMA_001,21217.0,439
2024-11-15,DMA_002,29481.94,541
2024-11-15,DMA_003,35127.06,745
2024-11-15,DMA_004,35807.83,766
2024-11-15,DMA_005,43964.28,833
2024-11-15,DMA_006,52287.96,1036
2024-11-15,DMA_007,51160.13,1006
2024-11-15,DMA_008,56438.9,1163
2024-11-15,DMA_009,58268.09,1190
2024-11-15,DMA_010,66045.96,1322
2024-11-16,DMA_001,25901.92,486
2024-11-16,DMA_002,33301.66,709
2024-11-16,DMA_003,41253.17,845
2024-11-16,DMA_004,44373.64,835
2024-11-16,DMA_005,48664.4,908
2024-11-16,DMA_006,56731.58,1083
2024-11-16,DMA_007,64691.94,1363
2024-11-16,DMA_008,70702.45,1288
2024-11-16,DMA_009,78505.61,1480
2024-11-16,DMA_010,86209.58,1866
2024-11-17,DMA_001,25878.19,565
2024-11-17,DMA_002,33405.61,664
2024-11-17,DMA_003,38279.33,764
2024-11-17,DMA_004,48501.97,1039
2024-11-17,DMA_005,50962.37,980
2024-11-17,DMA_006,52688.28,1170
2024-11-17,DMA_007,65420.25,1410
2024-11-17,DMA_008,63885.82,1217
2024-11-17,DMA_009,74689.53,1375
2024-11-17,DMA_010,78438.6,1670
2024-11-18,DMA_001,22329.05,458
2024-11-18,DMA_002,29821.91,556
2024-11-18,DMA_003,36596.93,759
2024-11-18,DMA_004,38764.48,734
2024-11-18,DMA_005,43084.63,784
2024-11-18,DMA_006,47663.25,928
2024-11-18,DMA_007,55977.59,1199
2024-11-18,DMA_008,58244.85,1163
2024-11-18,DMA_009,65341.04,1281
2024-11-18,DMA_010,72732.57,1475
2024-11-19,DMA_001,22584.51,450
2024-11-19,DMA_002,28998.25,597
2024-11-19,DMA_003,33370.93,705
2024-11-19,DMA_004,41281.67,765
2024-11-19,DMA_005,47038.5,963
2024-11-19,DMA_006,49789.33,912
2024-11-19,DMA_007,55618.67,1165
2024-11-19,DMA_008,60670.17,1189
2024-11-19,DMA_009,66882.23,1246
2024-11-19,DMA_010,68132.29,1493
2024-11-20,DMA_001,23397.07,472
2024-11-20,DMA_002,25163.78,551
2024-11-20,DMA_003,32985.08,728
2024-11-20,DMA_004,35287.46,697
2024-11-20,DMA_005,42487.2,853
2024-11-20,DMA_006,50934.76,1032
2024-11-20,DMA_007,58226.19,1106
2024-11-20,DMA_008,57368.87,1205
2024-11-20,DMA_009,65315.27,1195
2024-11-20,DMA_010,71243.11,1552
2024-11-21,DMA_001,23355.93,428
2024-11-21,DMA_002,30023.34,583
2024-11-21,DMA_003,35469.81,760
2024-11-21,DMA_004,41751.67,817
2024-11-21,DMA_005,47712.58,985
2024-11-21,DMA_006,47811.86,910
2024-11-21,DMA_007,60848.96,1239
2024-11-21,DMA_008,61917.25,1166
2024-11-21,DMA_009,65437.32,1322
2024-11-21,DMA_010,74450.19,1422
2024-11-22,DMA_001,23437.49,493
2024-11-22,DMA_002,27031.09,495
2024-11-22,DMA_003,35360.46,738
2024-11-22,DMA_004,39390.04,785
2024-11-22,DMA_005,45796.85,920
2024-11-22,DMA_006,47730.3,1028
2024-11-22,DMA_007,56366.67,1228
2024-11-22,DMA_008,58734.2,1179
2024-11-22,DMA_009,66831.17,1411
2024-11-22,DMA_010,69866.04,1496
2024-11-23,DMA_001,28156.79,542
2024-11-23,DMA_002,30646.23,595
2024-11-23,DMA_003,38999.34,809
2024-11-23,DMA_004,44043.22,946
2024-11-23,DMA_005,50235.8,953
2024-11-23,DMA_006,50219.96,969
2024-11-23,DMA_007,64391.65,1222
2024-11-23,DMA_008,68202.22,1451
2024-11-23,DMA_009,69650.4,1269
2024-11-23,DMA_010,82337.95,1721
2024-11-24,DMA_001,25971.99,506
2024-11-24,DMA_002,30602.17,581
2024-11-24,DMA_003,38705.92,711
2024-11-24,DMA_004,44332.92,931
2024-11-24,DMA_005,49818.96,1024
2024-11-24,DMA_006,51629.73,1137
2024-11-24,DMA_007,59971.71,1211
2024-11-24,DMA_008,69325.44,1314
2024-11-24,DMA_009,73974.95,1385
2024-11-24,DMA_010,79660.23,1492
2024-11-25,DMA_001,23929.27,470
2024-11-25,DMA_002,29340.45,556
2024-11-25,DMA_003,31306.48,622
2024-11-25,DMA_004,43198.65,856
2024-11-25,DMA_005,44222.64,839
2024-11-25,DMA_006,50958.59,1000
2024-11-25,DMA_007,57498.21,1114
2024-11-25,DMA_008,60356.61,1129
2024-11-25,DMA_009,66658.46,1418
2024-11-25,DMA_010,72451.06,1352
2024-11-26,DMA_001,22113.4,486
2024-11-26,DMA_002,28334.87,515
2024-11-26,DMA_003,35221.75,656
2024-11-26,DMA_004,40729.43,897
2024-11-26,DMA_005,46698.69,888
2024-11-26,DMA_006,48875.46,1057
2024-11-26,DMA_007,56345.08,1061
2024-11-26,DMA_008,59816.1,1288
2024-11-26,DMA_009,61090.42,1123
2024-11-26,DMA_010,65551.42,1319
2024-11-27,DMA_001,21574.55,452
2024-11-27,DMA_002,28464.1,595
2024-11-27,DMA_003,32865.85,675
2024-11-27,DMA_004,41004.93,810
2024-11-27,DMA_005,39397.13,793
2024-11-27,DMA_006,51092.39,989
2024-11-27,DMA_007,53356.91,991
2024-11-27,DMA_008,62773.82,1222
2024-11-27,DMA_009,65456.41,1245
2024-11-27,DMA_010,72919.71,1606
2024-11-28,DMA_001,22771.27,485
2024-11-28,DMA_002,28445.18,623
2024-11-28,DMA_003,31477.18,657
2024-11-28,DMA_004,41939.23,788
2024-11-28,DMA_005,43484.5,924
2024-11-28,DMA_006,49077.19,996
2024-11-28,DMA_007,55854.75,1072
2024-11-28,DMA_008,55485.95,1074
2024-11-28,DMA_009,65981.97,1336
2024-11-28,DMA_010,70877.91,1500
2024-11-29,DMA_001,21277.53,387
2024-11-29,DMA_002,29087.15,559
2024-11-29,DMA_003,32712.45,637
2024-11-29,DMA_004,38511.15,828
2024-11-29,DMA_005,44530.44,817
2024-11-29,DMA_006,44756.52,822
2024-11-29,DMA_007,47822.67,988
2024-11-29,DMA_008,58996.81,1080
2024-11-29,DMA_009,66319.47,1444
2024-11-29,DMA_010,76367.44,1642
2024-11-30,DMA_001,25274.74,533
2024-11-30,DMA_002,33579.72,724
2024-11-30,DMA_003,37070.33,706
2024-11-30,DMA_004,41139.8,788
2024-11-30,DMA_005,44345.12,906
2024-11-30,DMA_006,52804.76,995
2024-11-30,DMA_007,61726.85,1239
2024-11-30,DMA_008,65799.56,1422
2024-11-30,DMA_009,66519.44,1342
2024-11-30,DMA_010,76990.7,1426
2024-12-01,DMA_001,22691.72,426
2024-12-01,DMA_002,27874.41,545
2024-12-01,DMA_003,35514.51,786
2024-12-01,DMA_004,40047.12,814
2024-12-01,DMA_005,41393.58,869
2024-12-01,DMA_006,49108.3,1042
2024-12-01,DMA_007,58048.27,1108
2024-12-01,DMA_008,62580.63,1311
2024-12-01,DMA_009,73221.6,1463
2024-12-01,DMA_010,75291.36,1478
2024-12-02,DMA_001,22854.52,463
2024-12-02,DMA_002,27033.24,517
2024-12-02,DMA_003,30365.32,631
2024-12-02,DMA_004,36985.67,758
2024-12-02,DMA_005,36963.84,724
2024-12-02,DMA_006,44885.5,851
2024-12-02,DMA_007,47773.89,876
2024-12-02,DMA_008,53610.24,975
2024-12-02,DMA_009,60111.84,1327
2024-12-02,DMA_010,59178.88,1113
2024-12-03,DMA_001,21453.94,451
2024-12-03,DMA_002,25827.09,469
2024-12-03,DMA_003,31262.09,652
2024-12-03,DMA_004,34972.48,707
2024-12-03,DMA_005,42916.32,919
2024-12-03,DMA_006,45999.09,844
2024-12-03,DMA_007,51986.95,997
2024-12-03,DMA_008,51969.6,976
2024-12-03,DMA_009,58864.26,1131
2024-12-03,DMA_010,69539.8,1455
2024-12-04,DMA_001,21669.06,409
2024-12-04,DMA_002,25758.09,493
2024-12-04,DMA_003,31624.39,635
2024-12-04,DMA_004,37659.22,786
2024-12-04,DMA_005,40007.61,804
2024-12-04,DMA_006,43257.37,794
2024-12-04,DMA_007,49356.94,1091
2024-12-04,DMA_008,55819.87,1044
2024-12-04,DMA_009,64066.71,1319
2024-12-04,DMA_010,71801.61,1376
2024-12-05,DMA_001,20080.39,374
2024-12-05,DMA_002,25953.74,500
2024-12-05,DMA_003,31152.41,658
2024-12-05,DMA_004,36348.39,684
2024-12-05,DMA_005,42226.44,874
2024-12-05,DMA_006,45222.73,890
2024-12-05,DMA_007,49607.59,964
2024-12-05,DMA_008,55805.89,1074
2024-12-05,DMA_009,58326.47,1117
2024-12-05,DMA_010,67993.87,1277
2024-12-06,DMA_001,20350.63,373
2024-12-06,DMA_002,26974.74,515
2024-12-06,DMA_003,32354.29,612
2024-12-06,DMA_004,37000.46,785
2024-12-06,DMA_005,42893.62,829
2024-12-06,DMA_006,46829.7,921
2024-12-06,DMA_007,52454.56,1151
2024-12-06,DMA_008,53445.19,1030
2024-12-06,DMA_009,60473.69,1287
2024-12-06,DMA_010,70245.28,1434
2024-12-07,DMA_001,23405.25,503
2024-12-07,DMA_002,28150.88,605
2024-12-07,DMA_003,35686.48,744
2024-12-07,DMA_004,37975.77,733
2024-12-07,DMA_005,43398.59,916
2024-12-07,DMA_006,50322.35,920
2024-12-07,DMA_007,58467.09,1178
2024-12-07,DMA_008,55874.2,1017
2024-12-07,DMA_009,65378.74,1229
2024-12-07,DMA_010,70230.28,1427
2024-12-08,DMA_001,25939.97,484
2024-12-08,DMA_002,28189.84,512
2024-12-08,DMA_003,34236.25,654
2024-12-08,DMA_004,39780.42,785
2024-12-08,DMA_005,43973.02,808
2024-12-08,DMA_006,52171.22,1154
2024-12-08,DMA_007,56238.24,1029
2024-12-08,DMA_008,57516.31,1074
2024-12-08,DMA_009,70402.94,1460
2024-12-08,DMA_010,74907.81,1444
2024-12-09,DMA_001,21395.05,400
2024-12-09,DMA_002,27212.59,517
2024-12-09,DMA_003,33124.56,663
2024-12-09,DMA_004,33856.27,627
2024-12-09,DMA_005,37465.03,707
2024-12-09,DMA_006,40536.03,838
2024-12-09,DMA_007,50594.74,988
2024-12-09,DMA_008,55730.66,1024
2024-12-09,DMA_009,58363.77,1146
2024-12-09,DMA_010,67943.48,1392
2024-12-10,DMA_001,19374.18,398
2024-12-10,DMA_002,25721.46,541
2024-12-10,DMA_003,29382.58,544
2024-12-10,DMA_004,37089.45,786
2024-12-10,DMA_005,38057.54,742
2024-12-10,DMA_006,44562.86,829
2024-12-10,DMA_007,47160.17,907
2024-12-10,DMA_008,54579.92,1086
2024-12-10,DMA_009,63813.5,1338
2024-12-10,DMA_010,72552.53,1345
2024-12-11,DMA_001,21958.68,453
2024-12-11,DMA_002,28475.61,580
2024-12-11,DMA_003,27571.46,537
2024-12-11,DMA_004,38786.85,721
2024-12-11,DMA_005,39694.77,813
2024-12-11,DMA_006,47302.99,865
2024-12-11,DMA_007,48159.31,975
2024-12-11,DMA_008,53342.42,986
2024-12-11,DMA_009,64707.49,1361
2024-12-11,DMA_010,68480.02,1473
2024-12-12,DMA_001,22297.21,482
2024-12-12,DMA_002,27811.97,546
2024-12-12,DMA_003,30380.59,604
2024-12-12,DMA_004,34054.0,644
2024-12-12,DMA_005,40365.36,812
2024-12-12,DMA_006,44005.76,907
2024-12-12,DMA_007,50711.35,1067
2024-12-12,DMA_008,52465.68,1015
2024-12-12,DMA_009,60914.88,1314
2024-12-12,DMA_010,67217.5,1366
2024-12-13,DMA_001,21055.33,386
2024-12-13,DMA_002,24509.96,510
2024-12-13,DMA_003,30670.94,570
2024-12-13,DMA_004,34236.82,738
2024-12-13,DMA_005,39758.36,803
2024-12-13,DMA_006,49409.97,938
2024-12-13,DMA_007,49096.22,1011
2024-12-13,DMA_008,54544.34,1150
2024-12-13,DMA_009,62760.86,1299
2024-12-13,DMA_010,68046.97,1325
2024-12-14,DMA_001,24080.05,455
2024-12-14,DMA_002,29633.31,610
2024-12-14,DMA_003,38329.54,785
2024-12-14,DMA_004,39357.73,762
